id,name
123355248,Junior Machine learning/Data scientist engineer (ML/DS engineer)
93779832,ML-инженер
123355245,Junior Machine learning/Data scientist engineer (ML/DS engineer)
123227900,Портфельный аналитик
120382490,ML-инженер
123255061,DevOps/SRE Engineer
123714733,Руководитель отдела аналитики (Телеком)
123604643,ML-инженер (машинное обучение)
120639040,Ведущий специалист по качеству поиска
123114082,Стажер-аналитик по календарно-сетевому планированию (г. Казань)
123336107,"Ведущий специалист по Data Science (NLP, LLM)"
123355244,Junior Machine learning/Data scientist engineer (ML/DS engineer)
123432389,"Старший Data Scientist, Логистика, Маршрутизатор"
122521502,Trainee JS developer
120639042,Ведущий специалист по качеству поиска
123617387,Product Manager
122521503,Trainee JS developer
123017837,Data Science Trainee
123196790,Investment Analyst
123345100,Engineering Manager в сервис Data Science
119401924,Search Quality Improvement Lead
123617389,Product Manager
123845558,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
122521501,Trainee JS developer
122172867,Middle Android Developer
122521497,Trainee/Hardware developer
122521496,Trainee/Hardware developer
122172870,Middle Android Developer
123310181,Data Scientist (NLP)
123119919,Сhief Data Officer / Директор по данным и аналитике
121844226,Data Science (Финансовый инжиниринг)
117997535,Middle+ / Senior ML-инженер
123543796,Менеджер по развитию
122222201,Data Security AI/ML Engineer
122222207,Data Security AI/ML Engineer
123335576,Data Scientist в команду Интегрированного бизнес-планирования
120237350,.NET FullStack Developer
118831045,Middle/ Senior Data Engineer
120237352,.NET FullStack Developer
123714735,Руководитель отдела аналитики (Телеком)
122172871,Middle Android Developer
121014613,PHP Developer
123669439,"Middle Data Scientist в команду ""Разработка AI-решений БСР"""
123355246,Junior Machine learning/Data scientist engineer (ML/DS engineer)
123355247,Junior Machine learning/Data scientist engineer (ML/DS engineer)
119770528,Middle+ / Senior ML-инженер
122172869,Middle Android Developer
122521477,Trainee Embedded developer
123635681,Prompt-инженер GigaChat
123060817,Ведущий Data Scientist (BI-аналитик)
123543808,Менеджер по повышению операционной эффективности
121986131,Middle/Senior .NET FullStack Developer
122052449,ML-инженер (middle/middle+)
123017839,Data Science Trainee
122521478,Trainee Embedded developer
121014336,PHP Developer
119596500,Node Developer
123255601,Blockchain Expert (Backend Developer)
119401926,Search Quality Improvement Lead
121963174,Junior/ Middle Data Engineer
123845559,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
123230018,Ведущий специалист группы поддержки рабочих мест
123900530,MLOps инженер в команду Data/ML
123354822,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
120639045,Ведущий специалист по качеству поиска
119275716,Middle+ / Senior ML-инженер
123017836,Data Science Trainee
120819859,Python ML/AI Engineer
121014551,PHP Developer
122940904,"ML-инженер GPT, LLM"
123216197,Marketing Analyst
122521500,Trainee JS developer
123354820,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
117823994,Разработчик баз данных (MS SQL)
118831104,Middle/ Senior Data Engineer
123933252,Ведущий ML инженер
123845561,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
122521479,Trainee Embedded developer
123257450,Tech Lead для стоматологического ПО
123354821,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123801380,"Senior ML-engineer, NLP в техподдержке"
119961398,"ML Engineer (""Search"")"
123114086,Стажер-аналитик по календарно-сетевому планированию (г. Казань)
121204243,PHP (Drupal) Developer
118830932,Middle/ Senior Data Engineer
123092315,"Delivery manager (ERP, Enterprise)"
118830985,Middle/ Senior Data Engineer
120639043,Ведущий специалист по качеству поиска
122521495,Trainee/Hardware developer
122222208,Data Security AI/ML Engineer
120819860,Python ML/AI Engineer
123017838,Data Science Trainee
119401925,Search Quality Improvement Lead
123326742,Senior/Lead Backend engineer with AI
120639041,Ведущий специалист по качеству поиска
122222202,Data Security AI/ML Engineer
121963202,Junior/ Middle Data Engineer
123354823,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123801378,"Senior ML-engineer, NLP в техподдержке"
122222206,Data Security AI/ML Engineer
123543806,Менеджер по повышению операционной эффективности
120639044,Ведущий специалист по качеству поиска
123543798,Менеджер по развитию
122571751,Инженер АСУ ТП
119377861,Search Quality Improvement Lead
121204314,PHP (Drupal) Developer
123257451,Tech Lead для стоматологического ПО
119864278,Middle+ / Senior ML-инженер
123017832,Data Science Trainee
122222203,Data Security AI/ML Engineer
120639038,Ведущий специалист по качеству поиска
123017833,Data Science Trainee
120639046,Ведущий специалист по качеству поиска
123017834,Data Science Trainee
122571747,Инженер АСУ ТП
117160639,Middle+/Senior С# .NET
123716127,Technical Solutions Engineer
123092623,Delivery Manager (fintech)
119596502,Node Developer
119401929,Search Quality Improvement Lead
123017831,Data Science Trainee
119596501,Node Developer
123692149,ATL Marketing Lead
122521494,Trainee/Hardware developer
122571749,Инженер АСУ ТП
119401927,Search Quality Improvement Lead
121443308,QA Automation Engineer (Java)
122521475,Trainee Embedded developer
122571750,Инженер АСУ ТП
119961233,Senior Data Scientist (Rec. system)
119961361,"Senior ML Engineer (Uplift), группа ""Search"""
122222205,Data Security AI/ML Engineer
122540661,Руководитель команды prompt-инженеров GigaChat
